Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
MAPK11,BRD-K20332840,0.32204703,LINCSKD_31604,VCAP,120 h,LINCSCP_41085,NEU,10uM,24h
MAPK11,BRD-K72913684,0.32205007,LINCSKD_31604,VCAP,120 h,LINCSCP_309653,VCAP,5uM,6h
MAPK11,BRD-K90679612,0.32206693,LINCSKD_31604,VCAP,120 h,LINCSCP_306683,VCAP,5uM,6h
MAPK11,Guggulsterone,0.32211177,LINCSKD_31604,VCAP,120 h,LINCSCP_11254,ASC,10uM,24h
MAPK11,639090-55-4,0.32214818,LINCSKD_31604,VCAP,120 h,LINCSCP_25900,HT29,10uM,24h
MAPK11,BRD-K16897811,0.32215282,LINCSKD_31604,VCAP,120 h,LINCSCP_48351,PC3,5uM,24h
MAPK11,SA-427069,0.32217137,LINCSKD_31604,VCAP,120 h,LINCSCP_41658,NKDBA,1uM,24h
MAPK11,BRN 1601185,0.32229826,LINCSKD_31604,VCAP,120 h,LINCSCP_7916,A549,10uM,24h
MAPK11,CHEMBL1271321,0.32230401,LINCSKD_31604,VCAP,120 h,LINCSCP_5536,A549,10uM,6h
MAPK11,GBR12783,0.32234789,LINCSKD_31604,VCAP,120 h,LINCSCP_41025,NEU,10uM,24h
MAPK11,"2-Cyano-3-(3,4-dihydroxyphenyl)-n-phenylprop-2-enamide",0.32242257,LINCSKD_31604,VCAP,120 h,LINCSCP_18028,HCC515,10uM,24h
MAPK11,Desoxymetasone,0.32242334,LINCSKD_31604,VCAP,120 h,LINCSCP_266179,PC3,10uM,24h
MAPK11,MK-8033,0.32243941,LINCSKD_31604,VCAP,120 h,LINCSCP_122800,HT29,10uM,24h
MAPK11,4-Methoxy-6-phenyl-1H-pyrimidine-2-thione,0.32258575,LINCSKD_31604,VCAP,120 h,LINCSCP_15718,HA1E,10uM,24h
MAPK11,SA-101841,0.32261425,LINCSKD_31604,VCAP,120 h,LINCSCP_38318,MCF7,3uM,6h
MAPK11,CHEMBL2135537,0.32264807,LINCSKD_31604,VCAP,120 h,LINCSCP_59386,VCAP,10uM,6h
MAPK11,MLS002703292,0.322659,LINCSKD_31604,VCAP,120 h,LINCSCP_4873,A549,10uM,24h
MAPK11,MEGXP0_000816,0.32276649,LINCSKD_31604,VCAP,120 h,LINCSCP_23329,HEPG2,10uM,24h
MAPK11,AC1MHNXZ,0.32278354,LINCSKD_31604,VCAP,120 h,LINCSCP_263462,NPC,10uM,24h
MAPK11,BRD-K81953058,0.32279148,LINCSKD_31604,VCAP,120 h,LINCSCP_199701,A549,5uM,24h
MAPK11,ST085375,0.32282063,LINCSKD_31604,VCAP,120 h,LINCSCP_20293,HCC515,10uM,6h
MAPK11,BRD-K25436320,0.32287829,LINCSKD_31604,VCAP,120 h,LINCSCP_59747,VCAP,5uM,6h
MAPK11,BRD-A02747686,0.32291018,LINCSKD_31604,VCAP,120 h,LINCSCP_108928,HELA,0.04uM,24h
MAPK11,SB271046,0.32298983,LINCSKD_31604,VCAP,120 h,LINCSCP_173609,YAPC,10uM,24h
MAPK11,MLS-0315872.0001,0.32300457,LINCSKD_31604,VCAP,120 h,LINCSCP_216832,HCC515,10uM,6h
MAPK11,SB408124,0.32301525,LINCSKD_31604,VCAP,120 h,LINCSCP_14101,HA1E,10uM,24h
MAPK11,CHEMBL1788383,0.32317541,LINCSKD_31604,VCAP,120 h,LINCSCP_33253,MCF7,10uM,6h
MAPK11,L-733060,0.32317948,LINCSKD_31604,VCAP,120 h,LINCSCP_55640,VCAP,10uM,24h
MAPK11,BRD-K89194506,0.32327733,LINCSKD_31604,VCAP,120 h,LINCSCP_278906,PC3,10uM,24h
MAPK11,KBIO2_001961,0.32328093,LINCSKD_31604,VCAP,120 h,LINCSCP_2835,A375,10uM,6h
MAPK11,CAY-10594,0.32337808,LINCSKD_31604,VCAP,120 h,LINCSCP_25790,HT29,20uM,6h
MAPK11,Rabusertib,0.32339321,LINCSKD_31604,VCAP,120 h,LINCSCP_87206,CD34,0.12uM,24h
MAPK11,BRD-K35932822,0.32340519,LINCSKD_31604,VCAP,120 h,LINCSCP_65961,VCAP,0.5uM,24h
MAPK11,MLS002607805,0.3234659,LINCSKD_31604,VCAP,120 h,LINCSCP_31438,MCF7,10uM,6h
MAPK11,5-Bromo-n-[(3-methylpyridin-2-yl)carbamothioyl]pyridine-3-carboxamide,0.3234765,LINCSKD_31604,VCAP,120 h,LINCSCP_190726,A549,10uM,6h
MAPK11,Oligomycin A,0.32348956,LINCSKD_31604,VCAP,120 h,LINCSCP_25693,HT29,10uM,6h
MAPK11,BRD-K77070775,0.32353036,LINCSKD_31604,VCAP,120 h,LINCSCP_27594,HT29,5uM,24h
MAPK11,F3284-4453,0.32355417,LINCSKD_31604,VCAP,120 h,LINCSCP_258263,NEU,10uM,24h
MAPK11,BRD-K10662075,0.32356782,LINCSKD_31604,VCAP,120 h,LINCSCP_247490,MCF7,5uM,24h
MAPK11,Guanadrel,0.32358825,LINCSKD_31604,VCAP,120 h,LINCSCP_74425,A375,0.37uM,24h
MAPK11,BRD-K18929270,0.32366062,LINCSKD_31604,VCAP,120 h,LINCSCP_199232,A549,5uM,24h
MAPK11,BRD-K39255658,0.32373425,LINCSKD_31604,VCAP,120 h,LINCSCP_61775,VCAP,5uM,24h
MAPK11,BRD-K82367827,0.32375867,LINCSKD_31604,VCAP,120 h,LINCSCP_312056,VCAP,10uM,24h
MAPK11,SR-02000000367,0.32375916,LINCSKD_31604,VCAP,120 h,LINCSCP_22053,HEPG2,10uM,6h
MAPK11,Lintitript,0.3238009,LINCSKD_31604,VCAP,120 h,LINCSCP_56274,VCAP,10uM,24h
MAPK11,BRD-K20369357,0.32380223,LINCSKD_31604,VCAP,120 h,LINCSCP_276961,PC3,5uM,24h
MAPK11,CCG-208038,0.32381877,LINCSKD_31604,VCAP,120 h,LINCSCP_43389,NPC,10uM,24h
MAPK11,BRD-K93880770,0.32381888,LINCSKD_31604,VCAP,120 h,LINCSCP_63646,VCAP,5uM,6h
MAPK11,MLS000583957,0.32383037,LINCSKD_31604,VCAP,120 h,LINCSCP_42363,NPC,10uM,24h
MAPK11,ALD1-H_000553,0.32388299,LINCSKD_31604,VCAP,120 h,LINCSCP_2089,A375,10uM,6h
MAPK11,BRD-K80747759,0.32388976,LINCSKD_31604,VCAP,120 h,LINCSCP_312361,VCAP,10uM,24h
MAPK11,BRD-K76485827,0.32390617,LINCSKD_31604,VCAP,120 h,LINCSCP_64694,VCAP,10uM,24h
MAPK11,BRD-K51360326,0.32391304,LINCSKD_31604,VCAP,120 h,LINCSCP_62734,VCAP,5uM,6h
MAPK11,Citalopram,0.3239313,LINCSKD_31604,VCAP,120 h,LINCSCP_292715,VCAP,10uM,24h
MAPK11,CHEMBL2356525,0.32401858,LINCSKD_31604,VCAP,120 h,LINCSCP_34960,MCF7,5uM,24h
MAPK11,BRD-K16752930,0.32403262,LINCSKD_31604,VCAP,120 h,LINCSCP_300033,VCAP,5uM,6h
MAPK11,MLS002264458,0.32404683,LINCSKD_31604,VCAP,120 h,LINCSCP_31268,MCF7,10uM,6h
MAPK11,MLS002264489,0.32409969,LINCSKD_31604,VCAP,120 h,LINCSCP_5258,A549,10uM,6h
MAPK11,Peucedanin,0.32410171,LINCSKD_31604,VCAP,120 h,LINCSCP_13767,HA1E,10uM,24h
MAPK11,BRD-K87838848,0.32412878,LINCSKD_31604,VCAP,120 h,LINCSCP_64030,VCAP,5uM,24h
MAPK11,BRD-K85205404,0.32412895,LINCSKD_31604,VCAP,120 h,LINCSCP_307142,VCAP,5uM,6h
MAPK11,SA-89763,0.3241488,LINCSKD_31604,VCAP,120 h,LINCSCP_260505,NKDBA,1uM,24h
MAPK11,ST50903421,0.32417898,LINCSKD_31604,VCAP,120 h,LINCSCP_226260,HT29,10uM,6h
MAPK11,221243-77-2,0.32419412,LINCSKD_31604,VCAP,120 h,LINCSCP_292101,VCAP,10uM,6h
MAPK11,Atracurium,0.32421584,LINCSKD_31604,VCAP,120 h,LINCSCP_5698,A549,10uM,24h
MAPK11,CHEMBL1270413,0.3242399,LINCSKD_31604,VCAP,120 h,LINCSCP_16055,HA1E,10uM,6h
MAPK11,ACON1_002097,0.32425927,LINCSKD_31604,VCAP,120 h,LINCSCP_16253,HA1E,10uM,6h
MAPK11,BRD-K25990552,0.32426352,LINCSKD_31604,VCAP,120 h,LINCSCP_48512,PC3,10uM,24h
MAPK11,BRD-K29253390,0.32427183,LINCSKD_31604,VCAP,120 h,LINCSCP_27799,HT29,5uM,24h
MAPK11,Pimavanserin,0.32429252,LINCSKD_31604,VCAP,120 h,LINCSCP_141352,MCF7,0.04uM,24h
MAPK11,MLS003128880,0.32435696,LINCSKD_31604,VCAP,120 h,LINCSCP_64337,VCAP,5uM,24h
MAPK11,Benproperine,0.32438617,LINCSKD_31604,VCAP,120 h,LINCSCP_58072,VCAP,10uM,24h
MAPK11,SA-243929,0.32439939,LINCSKD_31604,VCAP,120 h,LINCSCP_253628,MCF7,10uM,6h
MAPK11,Heat,0.32444458,LINCSKD_31604,VCAP,120 h,LINCSCP_33292,MCF7,10uM,24h
MAPK11,LY 278584,0.32446505,LINCSKD_31604,VCAP,120 h,LINCSCP_55731,VCAP,10uM,6h
MAPK11,Thiothixene,0.3245075,LINCSKD_31604,VCAP,120 h,LINCSCP_42592,NPC,10uM,24h
MAPK11,SPECTRUM_000051,0.32452948,LINCSKD_31604,VCAP,120 h,LINCSCP_221100,HEPG2,10uM,6h
MAPK11,BRD-K78777980,0.32458185,LINCSKD_31604,VCAP,120 h,LINCSCP_65701,VCAP,10uM,24h
MAPK11,BUTORPHANOL-(+)-TARTRATE (DEA license),0.32459663,LINCSKD_31604,VCAP,120 h,LINCSCP_139072,MCF7,0.12uM,24h
MAPK11,MLS003126519,0.32460268,LINCSKD_31604,VCAP,120 h,LINCSCP_5306,A549,10uM,6h
MAPK11,2-(4-Nitro-phenylamino)-benzoic acid,0.32461685,LINCSKD_31604,VCAP,120 h,LINCSCP_12486,CD34,0.5uM,6h
MAPK11,MDL 29951,0.32464547,LINCSKD_31604,VCAP,120 h,LINCSCP_56442,VCAP,10uM,24h
MAPK11,SA-1919710,0.32471173,LINCSKD_31604,VCAP,120 h,LINCSCP_41722,NKDBA,1uM,24h
MAPK11,BRD-K19330527,0.32472677,LINCSKD_31604,VCAP,120 h,LINCSCP_65927,VCAP,10uM,24h
MAPK11,BRD-K00362189,0.32474425,LINCSKD_31604,VCAP,120 h,LINCSCP_49068,PC3,10uM,6h
MAPK11,Tolazoline,0.32489504,LINCSKD_31604,VCAP,120 h,LINCSCP_227945,HT29,10uM,6h
MAPK11,BRD-K78603557,0.32491093,LINCSKD_31604,VCAP,120 h,LINCSCP_6105,A549,10uM,6h
MAPK11,BRD-K12241427,0.32492015,LINCSKD_31604,VCAP,120 h,LINCSCP_63339,VCAP,5uM,24h
MAPK11,BRD-K37014875,0.32496338,LINCSKD_31604,VCAP,120 h,LINCSCP_62883,VCAP,5uM,24h
MAPK11,PCO-400,0.32499061,LINCSKD_31604,VCAP,120 h,LINCSCP_44315,PC3,10uM,6h
MAPK11,SA-1922932,0.32506987,LINCSKD_31604,VCAP,120 h,LINCSCP_253632,MCF7,3uM,6h
MAPK11,"ICI 192,605",0.32507737,LINCSKD_31604,VCAP,120 h,LINCSCP_171573,YAPC,3.33uM,24h
MAPK11,MLS003129366,0.32512962,LINCSKD_31604,VCAP,120 h,LINCSCP_60559,VCAP,5uM,24h
MAPK11,AC1LHZKN,0.32519687,LINCSKD_31604,VCAP,120 h,LINCSCP_10691,ASC,10uM,24h
MAPK11,YC1,0.32529024,LINCSKD_31604,VCAP,120 h,LINCSCP_14115,HA1E,10uM,24h
MAPK11,SPOX1_000823,0.32534579,LINCSKD_31604,VCAP,120 h,LINCSCP_20087,HCC515,10uM,6h
MAPK11,CHEMBL2356313,0.32538169,LINCSKD_31604,VCAP,120 h,LINCSCP_8394,A549,5uM,24h
MAPK11,BRD-K93549834,0.32540178,LINCSKD_31604,VCAP,120 h,LINCSCP_298210,VCAP,5uM,6h
MAPK11,172985-18-1,0.3254235,LINCSKD_31604,VCAP,120 h,LINCSCP_46578,PC3,10uM,6h
MAPK11,MLS003337116,0.32554772,LINCSKD_31604,VCAP,120 h,LINCSCP_177880,A375,10uM,24h
MAPK11,BRD-K37852224,0.32556138,LINCSKD_31604,VCAP,120 h,LINCSCP_46345,PC3,10uM,6h
MAPK11,NCGC00238543-01,0.325568,LINCSKD_31604,VCAP,120 h,LINCSCP_19817,HCC515,10uM,6h
MAPK11,Pantoprazole,0.32556854,LINCSKD_31604,VCAP,120 h,LINCSCP_5682,A549,10uM,24h
MAPK11,Fluorouracil,0.32564989,LINCSKD_31604,VCAP,120 h,LINCSCP_10204,A549,3uM,6h
MAPK11,BRD-K43623238,0.32565856,LINCSKD_31604,VCAP,120 h,LINCSCP_65971,VCAP,10uM,24h
MAPK11,BRD-K09054764,0.32568801,LINCSKD_31604,VCAP,120 h,LINCSCP_65764,VCAP,10uM,6h
MAPK11,BRD-K31230167-001-01-8,0.32569449,LINCSKD_31604,VCAP,120 h,LINCSCP_62363,VCAP,5uM,6h
MAPK11,BRD-K88278225,0.3257177,LINCSKD_31604,VCAP,120 h,LINCSCP_20677,HCC515,10uM,6h
MAPK11,KUC105999N,0.32573245,LINCSKD_31604,VCAP,120 h,LINCSCP_292754,VCAP,10uM,24h
MAPK11,MLS003129394,0.32579913,LINCSKD_31604,VCAP,120 h,LINCSCP_41759,NKDBA,3uM,24h
MAPK11,BRD-K07033348,0.32580897,LINCSKD_31604,VCAP,120 h,LINCSCP_64865,VCAP,10uM,24h
MAPK11,BRD-K61102260,0.32582222,LINCSKD_31604,VCAP,120 h,LINCSCP_8935,A549,10uM,24h
MAPK11,Tranylcypromine,0.32585538,LINCSKD_31604,VCAP,120 h,LINCSCP_164839,SKL.C,3.33uM,24h
MAPK11,Dexniguldipine,0.32587468,LINCSKD_31604,VCAP,120 h,LINCSCP_170950,YAPC,10uM,24h
MAPK11,Pseudopelletierine,0.32590336,LINCSKD_31604,VCAP,120 h,LINCSCP_14520,HA1E,10uM,6h
MAPK11,BRD-K46178029,0.32591312,LINCSKD_31604,VCAP,120 h,LINCSCP_62786,VCAP,5uM,24h
MAPK11,N-(4-Methoxybenzyl)-1-(naphthalen-1-yl)methanamine,0.32592946,LINCSKD_31604,VCAP,120 h,LINCSCP_57409,VCAP,10uM,6h
MAPK11,CHEMBL2360603,0.32595282,LINCSKD_31604,VCAP,120 h,LINCSCP_278962,PC3,10uM,6h
MAPK11,BRD-K99958302,0.32599373,LINCSKD_31604,VCAP,120 h,LINCSCP_64462,VCAP,5uM,6h
MAPK11,BRD-K09551497,0.32604214,LINCSKD_31604,VCAP,120 h,LINCSCP_199203,A549,5uM,24h
MAPK11,Syringic acid,0.32612516,LINCSKD_31604,VCAP,120 h,LINCSCP_23438,HEPG2,10uM,24h
MAPK11,Enclomiphene,0.32612861,LINCSKD_31604,VCAP,120 h,LINCSCP_226637,HT29,10uM,6h
MAPK11,BRD-K47024121,0.32613331,LINCSKD_31604,VCAP,120 h,LINCSCP_63382,VCAP,5uM,24h
MAPK11,BRD-K59194364,0.3261633,LINCSKD_31604,VCAP,120 h,LINCSCP_48194,PC3,5uM,24h
MAPK11,BRD-K82019527,0.32616904,LINCSKD_31604,VCAP,120 h,LINCSCP_308991,VCAP,5uM,6h
MAPK11,BRD-K84405221,0.32617206,LINCSKD_31604,VCAP,120 h,LINCSCP_60488,VCAP,5uM,6h
MAPK11,CHEMBL475341,0.32620157,LINCSKD_31604,VCAP,120 h,LINCSCP_13411,H1299,100uM,6h
MAPK11,BRD-K81123598,0.32620915,LINCSKD_31604,VCAP,120 h,LINCSCP_196822,A549,5uM,24h
MAPK11,BRD-K69672023,0.32626282,LINCSKD_31604,VCAP,120 h,LINCSCP_310642,VCAP,10uM,6h
MAPK11,Dequalinium,0.32630613,LINCSKD_31604,VCAP,120 h,LINCSCP_143403,MCF7,0.12uM,24h
MAPK11,KUC104488,0.32630668,LINCSKD_31604,VCAP,120 h,LINCSCP_26125,HT29,10uM,6h
MAPK11,"9-Fluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione",0.32636904,LINCSKD_31604,VCAP,120 h,LINCSCP_292959,VCAP,10uM,6h
MAPK11,SA-101776,0.32637936,LINCSKD_31604,VCAP,120 h,LINCSCP_253667,MCF7,0.5uM,6h
MAPK11,DM163,0.32639126,LINCSKD_31604,VCAP,120 h,LINCSCP_219443,HEPG2,10uM,6h
MAPK11,BRD-K09725203,0.32643195,LINCSKD_31604,VCAP,120 h,LINCSCP_304429,VCAP,5uM,24h
MAPK11,Lofexidine,0.32645454,LINCSKD_31604,VCAP,120 h,LINCSCP_34427,MCF7,10uM,24h
MAPK11,SCHEMBL1675174,0.3265157,LINCSKD_31604,VCAP,120 h,LINCSCP_178578,A375,10uM,6h
MAPK11,BRD-K37638153,0.32652353,LINCSKD_31604,VCAP,120 h,LINCSCP_65274,VCAP,10uM,24h
MAPK11,ALD1-H_000965,0.32653852,LINCSKD_31604,VCAP,120 h,LINCSCP_31988,MCF7,10uM,24h
MAPK11,Alclometasone,0.32654332,LINCSKD_31604,VCAP,120 h,LINCSCP_34453,MCF7,10uM,24h
MAPK11,BRD-K42048463,0.32662526,LINCSKD_31604,VCAP,120 h,LINCSCP_195649,A549,5uM,24h
MAPK11,NBI 27914,0.32666773,LINCSKD_31604,VCAP,120 h,LINCSCP_33227,MCF7,10uM,6h
MAPK11,Vernakalant (Hydrochloride),0.32668606,LINCSKD_31604,VCAP,120 h,LINCSCP_119809,HT29,0.04uM,24h
MAPK11,BRD-K54674054,0.32669172,LINCSKD_31604,VCAP,120 h,LINCSCP_34041,MCF7,10uM,6h
MAPK11,SDCCGMLS-0066838.P001,0.32669454,LINCSKD_31604,VCAP,120 h,LINCSCP_7545,A549,10uM,24h
MAPK11,BRD-K90184854,0.32670896,LINCSKD_31604,VCAP,120 h,LINCSCP_65728,VCAP,10uM,24h
MAPK11,AF 1312TS,0.32671936,LINCSKD_31604,VCAP,120 h,LINCSCP_188980,A549,10uM,24h
MAPK11,BRD-K36333904,0.32673065,LINCSKD_31604,VCAP,120 h,LINCSCP_48521,PC3,10uM,24h
MAPK11,Emetine,0.32673157,LINCSKD_31604,VCAP,120 h,LINCSCP_28911,HUH7,3uM,6h
MAPK11,BRD-K23424219,0.32676197,LINCSKD_31604,VCAP,120 h,LINCSCP_63015,VCAP,5uM,24h
MAPK11,CHEMBL1165368,0.32678396,LINCSKD_31604,VCAP,120 h,LINCSCP_44022,PC3,10uM,24h
MAPK11,MLS003153123,0.32692571,LINCSKD_31604,VCAP,120 h,LINCSCP_1485,A375,10uM,6h
MAPK11,BRD-K89953543,0.32693173,LINCSKD_31604,VCAP,120 h,LINCSCP_63421,VCAP,5uM,24h
MAPK11,BRD-K45892018,0.32696813,LINCSKD_31604,VCAP,120 h,LINCSCP_195661,A549,5uM,24h
MAPK11,"Triazine Scaffold, 19",0.3269939,LINCSKD_31604,VCAP,120 h,LINCSCP_31723,MCF7,10uM,6h
MAPK11,Orphenadrine,0.32701116,LINCSKD_31604,VCAP,120 h,LINCSCP_214006,HCC515,10uM,6h
MAPK11,Bendroflumethiazide,0.32701129,LINCSKD_31604,VCAP,120 h,LINCSCP_242860,MCF7,10uM,24h
MAPK11,BRD-K73602693,0.3270616,LINCSKD_31604,VCAP,120 h,LINCSCP_37940,MCF7,10uM,24h
MAPK11,BRD-K90680884,0.32709738,LINCSKD_31604,VCAP,120 h,LINCSCP_197671,A549,5uM,24h
MAPK11,CHEMBL2144875,0.32709762,LINCSKD_31604,VCAP,120 h,LINCSCP_47106,PC3,10uM,24h
MAPK11,STK178014,0.32711153,LINCSKD_31604,VCAP,120 h,LINCSCP_40139,NCIH2073,50uM,6h
MAPK11,Triflupromazine,0.32711913,LINCSKD_31604,VCAP,120 h,LINCSCP_223372,HT29,10uM,6h
MAPK11,CHEMBL589756,0.32712549,LINCSKD_31604,VCAP,120 h,LINCSCP_57333,VCAP,10uM,24h
MAPK11,AZD-1480,0.32718063,LINCSKD_31604,VCAP,120 h,LINCSCP_95665,HA1E,0.04uM,24h
MAPK11,KUC104240N,0.32720534,LINCSKD_31604,VCAP,120 h,LINCSCP_189555,A549,10uM,24h
MAPK11,SA-1458902,0.32721585,LINCSKD_31604,VCAP,120 h,LINCSCP_38260,MCF7,10uM,24h
MAPK11,Droperidol,0.32726426,LINCSKD_31604,VCAP,120 h,LINCSCP_14797,HA1E,10uM,24h
MAPK11,ST013886,0.32726746,LINCSKD_31604,VCAP,120 h,LINCSCP_64564,VCAP,20uM,6h
MAPK11,Diethyltoluamide,0.32729633,LINCSKD_31604,VCAP,120 h,LINCSCP_11599,ASC,10uM,24h
MAPK11,CHEMBL2355513,0.32732019,LINCSKD_31604,VCAP,120 h,LINCSCP_37135,MCF7,1uM,6h
MAPK11,Brucinum,0.32733492,LINCSKD_31604,VCAP,120 h,LINCSCP_52533,SKB,10uM,24h
MAPK11,BRD-K57638192,0.32738116,LINCSKD_31604,VCAP,120 h,LINCSCP_61478,VCAP,5uM,24h
MAPK11,BRD-K95482240,0.32742173,LINCSKD_31604,VCAP,120 h,LINCSCP_7936,A549,10uM,24h
MAPK11,Vesamicol,0.32744822,LINCSKD_31604,VCAP,120 h,LINCSCP_5720,A549,10uM,24h
MAPK11,BRD-K24754728,0.32750494,LINCSKD_31604,VCAP,120 h,LINCSCP_33992,MCF7,10uM,6h
MAPK11,BRD-K33832590,0.32750787,LINCSKD_31604,VCAP,120 h,LINCSCP_298946,VCAP,5uM,6h
MAPK11,Nifekalant,0.32760031,LINCSKD_31604,VCAP,120 h,LINCSCP_293884,VCAP,10uM,24h
MAPK11,Tropisetron HCl,0.32760207,LINCSKD_31604,VCAP,120 h,LINCSCP_46098,PC3,10uM,24h
MAPK11,"2-Propenoic acid, 3-[4-(1H-imidazol-1-ylmethyl)phenyl]-, (z)-",0.32760259,LINCSKD_31604,VCAP,120 h,LINCSCP_244500,MCF7,10uM,24h
MAPK11,Vinburnine,0.32760499,LINCSKD_31604,VCAP,120 h,LINCSCP_157151,PC3,6.79uM,24h
MAPK11,YM 976,0.32771323,LINCSKD_31604,VCAP,120 h,LINCSCP_169633,YAPC,3.33uM,24h
MAPK11,SMR000250171,0.32771718,LINCSKD_31604,VCAP,120 h,LINCSCP_19803,HCC515,10uM,6h
MAPK11,BRD-K50558304,0.32772193,LINCSKD_31604,VCAP,120 h,LINCSCP_8159,A549,5uM,24h
MAPK11,PD-407824,0.32774434,LINCSKD_31604,VCAP,120 h,LINCSCP_254542,MCF7,0.5uM,6h
MAPK11,MLS002232309,0.32778692,LINCSKD_31604,VCAP,120 h,LINCSCP_29518,MCF10A,0.1uM,24h
MAPK11,MLS001065864,0.32782415,LINCSKD_31604,VCAP,120 h,LINCSCP_31101,MCF7,10uM,6h
MAPK11,SA-89068,0.32785449,LINCSKD_31604,VCAP,120 h,LINCSCP_33949,MCF7,10uM,24h
MAPK11,BRD-K70166659,0.3278684,LINCSKD_31604,VCAP,120 h,LINCSCP_63729,VCAP,5uM,24h
MAPK11,Indolophenanthridine,0.32787688,LINCSKD_31604,VCAP,120 h,LINCSCP_7072,A549,10uM,24h
MAPK11,Rosmarinic acid,0.32788998,LINCSKD_31604,VCAP,120 h,LINCSCP_33730,MCF7,10uM,6h
MAPK11,Tasisulam,0.32794658,LINCSKD_31604,VCAP,120 h,LINCSCP_93846,HA1E,10uM,24h
MAPK11,ST005177,0.32797828,LINCSKD_31604,VCAP,120 h,LINCSCP_26951,HT29,10uM,6h
MAPK11,SA-1939007,0.32798093,LINCSKD_31604,VCAP,120 h,LINCSCP_41637,NKDBA,0.5uM,24h
MAPK11,Phenytoin,0.32801432,LINCSKD_31604,VCAP,120 h,LINCSCP_296090,VCAP,10uM,24h
MAPK11,BRD-K36767861,0.32809709,LINCSKD_31604,VCAP,120 h,LINCSCP_6056,A549,10uM,6h
MAPK11,MLS000106055,0.32815162,LINCSKD_31604,VCAP,120 h,LINCSCP_273658,PC3,0.1uM,6h
MAPK11,BRD-K37510840,0.32816641,LINCSKD_31604,VCAP,120 h,LINCSCP_62728,VCAP,5uM,6h
MAPK11,BRD-K99017327,0.32832258,LINCSKD_31604,VCAP,120 h,LINCSCP_296163,VCAP,10uM,24h
MAPK11,MLS003587254,0.32833857,LINCSKD_31604,VCAP,120 h,LINCSCP_45210,PC3,10uM,6h
MAPK11,Cirazoline,0.32837074,LINCSKD_31604,VCAP,120 h,LINCSCP_14102,HA1E,10uM,24h
MAPK11,MLS003179196,0.32839272,LINCSKD_31604,VCAP,120 h,LINCSCP_45759,PC3,10uM,6h
MAPK11,BRD-K14302652,0.32839464,LINCSKD_31604,VCAP,120 h,LINCSCP_63563,VCAP,5uM,6h
MAPK11,BRD-K07426711,0.32841725,LINCSKD_31604,VCAP,120 h,LINCSCP_60457,VCAP,5uM,6h
MAPK11,MLS000038113,0.32851874,LINCSKD_31604,VCAP,120 h,LINCSCP_46700,PC3,10uM,24h
MAPK11,Bromopyruvate,0.32852702,LINCSKD_31604,VCAP,120 h,LINCSCP_45056,PC3,100uM,24h
MAPK11,BRD-K53325797,0.32858282,LINCSKD_31604,VCAP,120 h,LINCSCP_12465,CD34,0.5uM,6h
MAPK11,CHEMBL2152359,0.32858894,LINCSKD_31604,VCAP,120 h,LINCSCP_17239,HA1E,1uM,24h
MAPK11,Buspirone,0.32863497,LINCSKD_31604,VCAP,120 h,LINCSCP_266361,PC3,10uM,24h
MAPK11,Tonabersat,0.32867964,LINCSKD_31604,VCAP,120 h,LINCSCP_91901,HA1E,3.33uM,24h
MAPK11,CID 91122153,0.32869756,LINCSKD_31604,VCAP,120 h,LINCSCP_19152,HCC515,10uM,6h
MAPK11,Dofetilide,0.32870786,LINCSKD_31604,VCAP,120 h,LINCSCP_5906,A549,10uM,6h
MAPK11,AC1NWAJL,0.32874213,LINCSKD_31604,VCAP,120 h,LINCSCP_6787,A549,10uM,24h
MAPK11,PK04_181167,0.32876863,LINCSKD_31604,VCAP,120 h,LINCSCP_32272,MCF7,10uM,24h
MAPK11,Ioxaglic acid,0.32877174,LINCSKD_31604,VCAP,120 h,LINCSCP_11477,ASC,10uM,24h
MAPK11,Lamivudine,0.32883157,LINCSKD_31604,VCAP,120 h,LINCSCP_5706,A549,10uM,24h
MAPK11,MLS003128853,0.3288494,LINCSKD_31604,VCAP,120 h,LINCSCP_34862,MCF7,5uM,24h
MAPK11,MLS003568137,0.32887136,LINCSKD_31604,VCAP,120 h,LINCSCP_188627,A549,10uM,6h
MAPK11,Medroxyprogesterone,0.32889442,LINCSKD_31604,VCAP,120 h,LINCSCP_31682,MCF7,10uM,24h
MAPK11,Chlorthalidone,0.3289156,LINCSKD_31604,VCAP,120 h,LINCSCP_90718,HA1E,1.11uM,24h
MAPK11,CHEMBL2057216,0.32892518,LINCSKD_31604,VCAP,120 h,LINCSCP_26198,HT29,10uM,6h
MAPK11,BRD-K27824357,0.32896664,LINCSKD_31604,VCAP,120 h,LINCSCP_60276,VCAP,5uM,6h
MAPK11,dexamethasone,0.32902998,LINCSKD_31604,VCAP,120 h,LINCSCP_124184,HT29,0.37uM,24h
MAPK11,SA-1458571,0.32904419,LINCSKD_31604,VCAP,120 h,LINCSCP_37224,MCF7,10uM,24h
MAPK11,Amthamine,0.32906147,LINCSKD_31604,VCAP,120 h,LINCSCP_242090,MCF7,10uM,24h
MAPK11,Procysteine,0.32908882,LINCSKD_31604,VCAP,120 h,LINCSCP_31830,MCF7,10uM,6h
